Vertice,Pai,Nivel
49144,295883,22516
49145,-1,-1
49146,-1,-1
49147,358771,1867
49148,175242,21979
49149,-1,-1
49150,-1,-1
49151,-1,-1
49152,300923,14111
49153,372477,14361
49154,-1,-1
49155,295479,40709
49156,56530,1681
49157,-1,-1
49158,-1,-1
49159,-1,-1
49160,-1,-1
49161,-1,-1
49162,232916,16196
49163,105339,26978
49164,-1,-1
49165,-1,-1
49166,-1,-1
49167,-1,-1
49168,-1,-1
49169,-1,-1
49170,118128,25777
49171,-1,-1
49172,334995,20876
49173,-1,-1
49174,-1,-1
49175,-1,-1
49176,304520,15369
49177,312210,35789
49178,366369,14058
49179,-1,-1
49180,-1,-1
49181,57713,14653
49182,215623,28711
49183,-1,-1
49184,-1,-1
49185,111458,30283
49186,-1,-1
49187,-1,-1
49188,-1,-1
49189,-1,-1
49190,154060,5398
49191,-1,-1
49192,-1,-1
49193,-1,-1
49194,-1,-1
49195,264523,13028
49196,-1,-1
49197,-1,-1
49198,-1,-1
49199,-1,-1
49200,91821,20590
49201,77394,36182
49202,-1,-1
49203,-1,-1
49204,-1,-1
49205,-1,-1
49206,-1,-1
49207,-1,-1
49208,-1,-1
49209,-1,-1
49210,281599,33274
49211,-1,-1
49212,-1,-1
49213,-1,-1
49214,-1,-1
49215,-1,-1
49216,-1,-1
49217,-1,-1
49218,-1,-1
49219,-1,-1
49220,-1,-1
49221,-1,-1
49222,330608,16041
49223,211843,35470
49224,-1,-1
49225,-1,-1
49226,45857,39553
49227,230043,27984
49228,-1,-1
49229,255394,22091
49230,-1,-1
49231,-1,-1
49232,-1,-1
49233,-1,-1
49234,48160,379
49235,-1,-1
49236,14844,16492
49237,315423,14513
49238,78722,36954
49239,-1,-1
49240,133481,26276
49241,340958,5122
49242,-1,-1
49243,-1,-1
49244,51758,10739
49245,-1,-1
49246,28602,38520
49247,-1,-1
49248,367913,30894
49249,217030,2956
49250,-1,-1
49251,-1,-1
49252,-1,-1
49253,-1,-1
49254,7331,3817
49255,267274,17791
49256,-1,-1
49257,370725,31476
49258,-1,-1
49259,-1,-1
49260,-1,-1
49261,-1,-1
49262,216429,17600
49263,-1,-1
49264,197502,31195
49265,-1,-1
49266,-1,-1
49267,-1,-1
49268,-1,-1
49269,-1,-1
49270,-1,-1
49271,121898,40336
49272,-1,-1
49273,-1,-1
49274,-1,-1
49275,309993,28382
49276,321837,31754
49277,-1,-1
49278,-1,-1
49279,-1,-1
49280,199100,16363
49281,-1,-1
49282,-1,-1
49283,-1,-1
49284,-1,-1
49285,127442,11459
49286,-1,-1
49287,-1,-1
49288,-1,-1
49289,91863,12542
49290,142636,15101
49291,14766,5694
49292,-1,-1
49293,345504,29586
49294,-1,-1
49295,346346,40416
49296,-1,-1
49297,-1,-1
49298,1737,40016
49299,166154,18323
49300,-1,-1
49301,307616,30029
49302,-1,-1
49303,-1,-1
49304,114745,7232
49305,-1,-1
49306,-1,-1
49307,-1,-1
49308,197109,15220
49309,187215,38304
49310,-1,-1
49311,-1,-1
49312,230985,39682
49313,-1,-1
49314,-1,-1
49315,-1,-1
49316,54259,30304
49317,306936,22859
49318,-1,-1
49319,-1,-1
49320,-1,-1
49321,-1,-1
49322,-1,-1
49323,-1,-1
49324,-1,-1
49325,-1,-1
49326,192924,24238
49327,-1,-1
49328,-1,-1
49329,346315,32933
49330,2378,21629
49331,-1,-1
49332,-1,-1
49333,30341,36981
49334,-1,-1
49335,166331,36772
49336,183357,39931
49337,56077,3941
49338,-1,-1
49339,-1,-1
49340,116024,14593
49341,108682,20761
49342,361623,27190
49343,72879,17914
49344,-1,-1
49345,-1,-1
49346,-1,-1
49347,-1,-1
49348,-1,-1
49349,345140,2156
49350,-1,-1
49351,-1,-1
49352,294679,2163
49353,276086,19025
49354,-1,-1
49355,167512,2270
49356,-1,-1
49357,153151,11037
49358,-1,-1
49359,-1,-1
49360,-1,-1
49361,22848,16383
49362,250449,34016
49363,304312,18520
49364,-1,-1
49365,348191,6945
49366,-1,-1
49367,-1,-1
49368,234124,40656
49369,321634,1091
49370,-1,-1
49371,-1,-1
49372,331964,35935
49373,299879,40485
49374,200720,15381
49375,-1,-1
49376,-1,-1
49377,-1,-1
49378,-1,-1
49379,-1,-1
49380,-1,-1
49381,-1,-1
49382,63141,30869
49383,78692,36389
49384,-1,-1
49385,-1,-1
49386,-1,-1
49387,-1,-1
49388,-1,-1
49389,-1,-1
49390,-1,-1
49391,-1,-1
49392,-1,-1
49393,132959,10136
49394,-1,-1
49395,-1,-1
49396,-1,-1
49397,282879,23025
49398,-1,-1
49399,-1,-1
49400,-1,-1
49401,283233,30779
49402,-1,-1
49403,-1,-1
49404,-1,-1
49405,-1,-1
49406,-1,-1
49407,371687,3382
49408,266400,24993
49409,-1,-1
49410,-1,-1
49411,111639,4484
49412,-1,-1
49413,252297,10225
49414,130274,7779
49415,275297,17554
49416,-1,-1
49417,-1,-1
49418,-1,-1
49419,65688,36325
49420,372771,25333
49421,-1,-1
49422,-1,-1
49423,-1,-1
49424,-1,-1
49425,-1,-1
49426,44459,17733
49427,-1,-1
49428,141721,39427
49429,-1,-1
49430,-1,-1
49431,-1,-1
49432,127183,698
49433,-1,-1
49434,270566,39095
49435,-1,-1
49436,-1,-1
49437,359457,23705
49438,158536,23764
49439,153339,11069
49440,-1,-1
49441,103740,38572
49442,-1,-1
49443,351527,38145
49444,-1,-1
49445,303758,37637
49446,263729,40691
49447,207805,25033
49448,-1,-1
49449,301278,9753
49450,88149,31938
49451,-1,-1
49452,-1,-1
49453,-1,-1
49454,65473,9049
49455,-1,-1
49456,-1,-1
49457,-1,-1
49458,235136,22452
49459,185611,10147
49460,-1,-1
49461,-1,-1
49462,-1,-1
49463,-1,-1
49464,-1,-1
49465,-1,-1
49466,-1,-1
49467,354299,14423
49468,-1,-1
49469,-1,-1
49470,253134,23537
49471,-1,-1
49472,65112,22189
49473,351384,19796
49474,-1,-1
49475,102644,34162
49476,-1,-1
49477,208697,9980
49478,-1,-1
49479,-1,-1
49480,-1,-1
49481,185778,9402
49482,164638,1852
49483,-1,-1
49484,-1,-1
49485,-1,-1
49486,150266,6482
49487,-1,-1
49488,178288,39855
49489,-1,-1
49490,-1,-1
49491,-1,-1
49492,-1,-1
49493,200099,20850
49494,-1,-1
49495,15551,5851
49496,64306,40625
49497,-1,-1
49498,-1,-1
49499,-1,-1
49500,275969,35246
49501,-1,-1
49502,-1,-1
49503,210346,17225
49504,-1,-1
49505,337813,6199
49506,-1,-1
49507,288526,40076
49508,358640,29291
49509,26166,9547
49510,-1,-1
49511,142856,37321
49512,-1,-1
49513,-1,-1
49514,-1,-1
49515,-1,-1
49516,172855,32859
49517,351228,11499
49518,-1,-1
49519,-1,-1
49520,-1,-1
49521,-1,-1
49522,-1,-1
49523,-1,-1
49524,-1,-1
49525,-1,-1
49526,106889,39911
49527,-1,-1
49528,-1,-1
49529,-1,-1
49530,-1,-1
49531,-1,-1
49532,280061,5796
49533,-1,-1
49534,113647,5650
49535,-1,-1
49536,-1,-1
49537,-1,-1
49538,198349,7476
49539,1959,17820
49540,-1,-1
49541,47100,1582
49542,349264,17198
49543,-1,-1
49544,-1,-1
49545,-1,-1
49546,-1,-1
49547,221592,532
49548,-1,-1
49549,320868,8982
49550,-1,-1
49551,-1,-1
49552,66541,22363
49553,65703,32377
49554,-1,-1
49555,-1,-1
49556,-1,-1
49557,138021,37118
49558,85191,30209
49559,-1,-1
49560,-1,-1
49561,117274,40665
49562,-1,-1
49563,-1,-1
49564,-1,-1
49565,-1,-1
49566,-1,-1
49567,-1,-1
49568,-1,-1
49569,131688,19736
49570,-1,-1
49571,-1,-1
49572,-1,-1
49573,253596,26211
49574,-1,-1
49575,-1,-1
49576,-1,-1
49577,251407,36920
49578,136170,8804
49579,-1,-1
49580,-1,-1
49581,-1,-1
49582,-1,-1
49583,313181,28291
49584,-1,-1
49585,-1,-1
49586,-1,-1
49587,367231,16726
49588,-1,-1
49589,-1,-1
49590,-1,-1
49591,-1,-1
49592,277680,33629
49593,323373,21529
49594,86997,10294
49595,279691,13938
49596,-1,-1
49597,92019,39089
49598,-1,-1
49599,-1,-1
49600,-1,-1
49601,370155,21831
49602,-1,-1
49603,-1,-1
49604,277956,37779
49605,-1,-1
49606,25955,39804
49607,-1,-1
49608,-1,-1
49609,-1,-1
49610,217713,37752
49611,-1,-1
49612,-1,-1
49613,-1,-1
49614,-1,-1
49615,114266,23561
49616,202644,12040
49617,168702,1116
49618,-1,-1
49619,296523,40428
49620,-1,-1
49621,54300,29960
49622,-1,-1
49623,278322,17254
49624,-1,-1
49625,-1,-1
49626,299181,38859
49627,-1,-1
49628,-1,-1
49629,-1,-1
49630,147990,21182
49631,-1,-1
49632,-1,-1
49633,-1,-1
49634,-1,-1
49635,56861,33913
49636,-1,-1
49637,-1,-1
49638,136814,39044
49639,239098,1766
49640,155939,35822
49641,-1,-1
49642,-1,-1
49643,-1,-1
49644,51464,36283
49645,6471,40666
49646,308719,10884
49647,-1,-1
49648,-1,-1
49649,-1,-1
49650,-1,-1
49651,77081,37909
49652,236890,35482
49653,-1,-1
49654,257990,6688
49655,-1,-1
49656,-1,-1
49657,-1,-1
49658,-1,-1
49659,45064,6494
49660,-1,-1
49661,-1,-1
49662,-1,-1
49663,-1,-1
49664,116876,40667
49665,69039,38390
49666,-1,-1
49667,-1,-1
49668,-1,-1
49669,-1,-1
49670,-1,-1
49671,-1,-1
49672,55460,14694
49673,97808,35660
49674,18145,37152
49675,-1,-1
49676,-1,-1
49677,-1,-1
49678,-1,-1
49679,231546,39052
49680,-1,-1
49681,-1,-1
49682,228760,30936
49683,101398,17001
49684,260152,39023
49685,-1,-1
49686,-1,-1
49687,317268,6096
49688,-1,-1
49689,289247,40553
49690,-1,-1
49691,-1,-1
49692,328636,1002
49693,366996,29824
49694,-1,-1
49695,-1,-1
49696,93501,40607
49697,344337,39742
49698,260296,40692
49699,-1,-1
49700,-1,-1
49701,-1,-1
49702,-1,-1
49703,-1,-1
49704,-1,-1
49705,-1,-1
49706,-1,-1
49707,-1,-1
49708,-1,-1
49709,-1,-1
49710,-1,-1
49711,-1,-1
49712,-1,-1
49713,-1,-1
49714,-1,-1
49715,-1,-1
49716,-1,-1
49717,244636,1066
49718,-1,-1
49719,-1,-1
49720,-1,-1
49721,205751,23712
49722,-1,-1
49723,-1,-1
49724,-1,-1
49725,-1,-1
49726,-1,-1
49727,-1,-1
49728,-1,-1
49729,-1,-1
49730,286940,4692
49731,257681,17248
49732,-1,-1
49733,-1,-1
49734,300546,4920
49735,-1,-1
49736,-1,-1
49737,-1,-1
49738,-1,-1
49739,84473,35957
49740,73801,35329
49741,244003,37233
49742,-1,-1
49743,-1,-1
49744,-1,-1
49745,11169,23758
49746,19239,37785
49747,253048,27600
49748,234254,22252
49749,302645,21934
49750,366019,30469
49751,-1,-1
49752,-1,-1
49753,150122,18010
49754,-1,-1
49755,-1,-1
49756,-1,-1
49757,-1,-1
49758,-1,-1
49759,-1,-1
49760,92759,38603
49761,-1,-1
49762,-1,-1
49763,-1,-1
49764,-1,-1
49765,-1,-1
49766,-1,-1
49767,-1,-1
49768,41750,34962
49769,309989,40661
49770,127976,23675
49771,-1,-1
49772,-1,-1
49773,-1,-1
49774,-1,-1
49775,-1,-1
49776,17151,14341
49777,-1,-1
49778,-1,-1
49779,-1,-1
49780,-1,-1
49781,-1,-1
49782,-1,-1
49783,-1,-1
49784,43954,27572
49785,142582,17347
49786,-1,-1
49787,-1,-1
49788,-1,-1
49789,-1,-1
49790,-1,-1
49791,204709,25189
49792,-1,-1
49793,-1,-1
49794,324910,12769
49795,-1,-1
49796,222010,36019
49797,-1,-1
49798,-1,-1
49799,-1,-1
49800,265244,38154
49801,151749,40318
49802,-1,-1
49803,-1,-1
49804,-1,-1
49805,26819,554
49806,266923,412
49807,-1,-1
49808,-1,-1
49809,-1,-1
49810,-1,-1
49811,-1,-1
49812,-1,-1
49813,-1,-1
49814,-1,-1
49815,-1,-1
49816,-1,-1
49817,-1,-1
49818,176052,30537
49819,-1,-1
49820,296347,39194
49821,-1,-1
49822,-1,-1
49823,-1,-1
49824,-1,-1
49825,39124,35499
49826,317383,3672
49827,-1,-1
49828,-1,-1
49829,-1,-1
49830,-1,-1
49831,179403,23920
49832,121883,1929
49833,-1,-1
49834,-1,-1
49835,-1,-1
49836,199041,21131
49837,152479,40600
49838,-1,-1
49839,238397,11799
49840,150576,40465
49841,-1,-1
49842,-1,-1
49843,-1,-1
49844,-1,-1
49845,-1,-1
49846,107698,26778
49847,-1,-1
49848,106866,40321
49849,322167,11155
49850,328053,22219
49851,-1,-1
49852,-1,-1
49853,-1,-1
49854,-1,-1
49855,-1,-1
49856,163018,20883
49857,280677,39357
49858,-1,-1
49859,-1,-1
49860,-1,-1
49861,-1,-1
49862,-1,-1
49863,22675,23643
49864,230428,23721
49865,-1,-1
49866,271254,9922
49867,-1,-1
49868,107538,33260
49869,-1,-1
49870,-1,-1
49871,107537,1492
49872,-1,-1
49873,-1,-1
49874,110558,30477
49875,8465,30430
49876,233790,26755
49877,-1,-1
49878,-1,-1
49879,77949,38380
49880,-1,-1
49881,126528,37643
49882,-1,-1
49883,-1,-1
49884,-1,-1
49885,-1,-1
49886,-1,-1
49887,-1,-1
49888,-1,-1
49889,-1,-1
49890,-1,-1
49891,-1,-1
49892,-1,-1
49893,-1,-1
49894,65501,16706
49895,-1,-1
49896,-1,-1
49897,-1,-1
49898,-1,-1
49899,207040,4622
49900,-1,-1
49901,-1,-1
49902,-1,-1
49903,29918,39118
49904,106336,36404
49905,-1,-1
49906,-1,-1
49907,-1,-1
49908,-1,-1
49909,-1,-1
49910,-1,-1
49911,-1,-1
49912,-1,-1
49913,-1,-1
49914,227172,29429
49915,-1,-1
49916,-1,-1
49917,-1,-1
49918,-1,-1
49919,176524,29958
49920,-1,-1
49921,196768,18377
49922,-1,-1
49923,-1,-1
49924,-1,-1
49925,267689,28996
49926,-1,-1
49927,239256,27617
49928,55045,12293
49929,-1,-1
49930,-1,-1
49931,-1,-1
49932,-1,-1
49933,-1,-1
49934,-1,-1
49935,323480,7338
49936,-1,-1
49937,-1,-1
49938,-1,-1
49939,-1,-1
49940,-1,-1
49941,120138,40626
49942,55409,40030
49943,-1,-1
49944,-1,-1
49945,120314,38341
49946,194491,4660
49947,-1,-1
49948,201975,7678
49949,273643,12240
49950,-1,-1
49951,-1,-1
49952,-1,-1
49953,-1,-1
49954,242349,16425
49955,-1,-1
49956,-1,-1
49957,-1,-1
49958,18227,1760
49959,130428,12572
49960,-1,-1
49961,-1,-1
49962,103351,40557
49963,-1,-1
49964,-1,-1
49965,-1,-1
49966,-1,-1
49967,301285,8489
49968,-1,-1
49969,-1,-1
49970,-1,-1
49971,152717,33977
49972,-1,-1
49973,-1,-1
49974,-1,-1
49975,-1,-1
49976,-1,-1
49977,-1,-1
49978,-1,-1
49979,-1,-1
49980,-1,-1
49981,-1,-1
49982,308211,4699
49983,-1,-1
49984,-1,-1
49985,236826,40484
49986,-1,-1
49987,365104,24835
49988,-1,-1
49989,261025,31406
49990,59528,27245
49991,-1,-1
49992,116083,15991
49993,-1,-1
49994,-1,-1
49995,-1,-1
49996,-1,-1
49997,-1,-1
49998,356611,31849
49999,-1,-1
50000,-1,-1
50001,-1,-1
50002,3500,16659
50003,175240,6354
50004,220924,9281
50005,-1,-1
50006,-1,-1
50007,172429,40490
50008,-1,-1
50009,280526,27755
50010,-1,-1
50011,-1,-1
50012,340672,10380
50013,-1,-1
50014,-1,-1
50015,261160,20301
50016,-1,-1
50017,-1,-1
50018,-1,-1
50019,311924,16600
50020,-1,-1
50021,-1,-1
50022,69520,5822
50023,-1,-1
50024,-1,-1
50025,-1,-1
50026,-1,-1
50027,-1,-1
50028,316050,39728
50029,-1,-1
50030,61520,33821
50031,-1,-1
50032,-1,-1
50033,-1,-1
50034,324099,16098
50035,299518,2405
50036,-1,-1
50037,-1,-1
50038,-1,-1
50039,-1,-1
50040,-1,-1
50041,-1,-1
50042,-1,-1
50043,348761,38962
50044,-1,-1
50045,-1,-1
50046,85573,16661
50047,163439,34849
50048,133784,5062
50049,-1,-1
50050,-1,-1
50051,-1,-1
50052,-1,-1
50053,-1,-1
50054,-1,-1
50055,296003,27523
50056,319635,27824
50057,-1,-1
50058,324892,40727
50059,255164,8920
50060,-1,-1
50061,-1,-1
50062,323635,38064
50063,55699,12895
50064,-1,-1
50065,145553,38685
50066,-1,-1
50067,341574,33165
50068,92193,29721
50069,-1,-1
50070,-1,-1
50071,-1,-1
50072,-1,-1
50073,365298,32784
50074,-1,-1
50075,-1,-1
50076,180482,33422
50077,-1,-1
50078,-1,-1
50079,251412,33332
50080,261074,40402
50081,-1,-1
50082,154456,29618
50083,-1,-1
50084,-1,-1
50085,-1,-1
50086,-1,-1
50087,-1,-1
50088,-1,-1
50089,103796,347
50090,-1,-1
50091,-1,-1
50092,-1,-1
50093,-1,-1
50094,-1,-1
50095,255863,15376
50096,-1,-1
50097,-1,-1
50098,-1,-1
50099,-1,-1
50100,-1,-1
50101,158452,9928
50102,47170,2275
50103,-1,-1
50104,97967,33498
50105,-1,-1
50106,-1,-1
50107,-1,-1
50108,106629,37458
50109,-1,-1
50110,-1,-1
50111,-1,-1
50112,55100,16186
50113,3656,26258
50114,-1,-1
50115,51844,19555
50116,-1,-1
50117,-1,-1
50118,-1,-1
50119,-1,-1
50120,-1,-1
50121,-1,-1
50122,-1,-1
50123,351643,40692
50124,36949,7608
50125,339332,21105
50126,-1,-1
50127,-1,-1
50128,-1,-1
50129,335653,32917
50130,-1,-1
50131,372384,35701
50132,181430,37143
50133,-1,-1
50134,-1,-1
50135,-1,-1
50136,-1,-1
50137,-1,-1
50138,-1,-1
50139,230661,40085
50140,118532,40669
50141,336017,28996
50142,353749,28463
50143,230267,4433
50144,207717,9755
50145,56234,31279
50146,-1,-1
50147,338564,21246
50148,-1,-1
50149,-1,-1
50150,-1,-1
50151,-1,-1
50152,-1,-1
50153,345071,16329
50154,-1,-1
50155,259008,13448
50156,-1,-1
50157,-1,-1
50158,-1,-1
50159,-1,-1
50160,-1,-1
50161,27256,39670
50162,-1,-1
50163,-1,-1
50164,-1,-1
50165,-1,-1
50166,-1,-1
50167,-1,-1
50168,24100,28349
50169,-1,-1
50170,-1,-1
50171,-1,-1
50172,105590,31754
50173,-1,-1
50174,-1,-1
50175,-1,-1
50176,-1,-1
50177,-1,-1
50178,-1,-1
50179,-1,-1
50180,166028,1606
50181,-1,-1
50182,-1,-1
50183,118252,40114
50184,89120,3983
50185,-1,-1
50186,355578,14114
50187,-1,-1
50188,110446,34946
50189,214264,7168
50190,152940,27681
50191,93716,40653
50192,116502,30194
50193,-1,-1
50194,-1,-1
50195,-1,-1
50196,203826,23374
50197,-1,-1
50198,297114,30671
50199,-1,-1
50200,43297,17035
50201,-1,-1
50202,-1,-1
50203,-1,-1
50204,358668,35709
50205,-1,-1
50206,-1,-1
50207,-1,-1
50208,-1,-1
50209,-1,-1
50210,-1,-1
50211,-1,-1
50212,-1,-1
50213,-1,-1
50214,-1,-1
50215,84619,23214
50216,-1,-1
50217,268250,21584
50218,-1,-1
50219,256796,30419
50220,-1,-1
50221,106124,13799
50222,-1,-1
50223,-1,-1
50224,-1,-1
50225,-1,-1
50226,-1,-1
50227,-1,-1
50228,-1,-1
50229,229808,5374
50230,369398,28353
50231,264866,40308
50232,-1,-1
50233,-1,-1
50234,-1,-1
50235,-1,-1
50236,101183,3271
50237,98640,950
50238,-1,-1
50239,-1,-1
50240,-1,-1
50241,-1,-1
50242,-1,-1
50243,-1,-1
50244,-1,-1
50245,56933,38730
50246,-1,-1
50247,-1,-1
50248,-1,-1
50249,-1,-1
50250,-1,-1
50251,116922,31521
50252,224689,8763
50253,156996,29145
50254,-1,-1
50255,-1,-1
50256,307984,26870
50257,-1,-1
50258,-1,-1
50259,305514,22715
50260,-1,-1
50261,368465,27702
50262,-1,-1
50263,269379,20351
50264,-1,-1
50265,335647,6314
50266,-1,-1
50267,-1,-1
50268,151313,22267
50269,-1,-1
50270,-1,-1
50271,-1,-1
50272,-1,-1
50273,-1,-1
50274,360269,35336
50275,-1,-1
50276,-1,-1
50277,-1,-1
50278,-1,-1
50279,-1,-1
50280,-1,-1
50281,94855,16846
50282,-1,-1
50283,-1,-1
50284,-1,-1
50285,-1,-1
50286,-1,-1
50287,-1,-1
50288,311139,29568
50289,-1,-1
50290,24613,22477
50291,75047,40702
50292,-1,-1
50293,218245,23692
50294,152182,15285
50295,270635,35275
50296,-1,-1
50297,320219,13268
50298,-1,-1
50299,128630,14776
50300,-1,-1
50301,-1,-1
50302,-1,-1
50303,287570,39736
50304,-1,-1
50305,-1,-1
50306,134573,40425
50307,-1,-1
50308,107582,38503
50309,-1,-1
50310,261916,12115
50311,227674,24123
50312,-1,-1
50313,307113,36293
50314,331676,35030
50315,-1,-1
50316,-1,-1
50317,-1,-1
50318,-1,-1
50319,-1,-1
50320,321294,5681
50321,36804,34499
50322,-1,-1
50323,105290,40644
50324,-1,-1
50325,-1,-1
50326,-1,-1
50327,-1,-1
50328,-1,-1
50329,-1,-1
50330,-1,-1
50331,-1,-1
50332,83778,40681
50333,276665,32935
50334,248650,35084
50335,-1,-1
50336,75460,6435
50337,-1,-1
50338,-1,-1
50339,335787,22613
50340,-1,-1
50341,-1,-1
50342,-1,-1
50343,-1,-1
50344,-1,-1
50345,-1,-1
50346,-1,-1
50347,8331,40703
50348,-1,-1
50349,-1,-1
50350,-1,-1
50351,-1,-1
50352,266304,28481
50353,-1,-1
50354,-1,-1
50355,-1,-1
50356,-1,-1
50357,270629,2524
50358,-1,-1
50359,301422,4741
50360,98907,39173
50361,273533,34335
50362,-1,-1
50363,-1,-1
50364,-1,-1
50365,-1,-1
50366,-1,-1
50367,-1,-1
50368,141781,2313
50369,-1,-1
50370,162067,29748
50371,-1,-1
50372,267856,8488
50373,355909,16666
50374,-1,-1
50375,-1,-1
50376,-1,-1
50377,68627,21720
50378,289898,408
50379,-1,-1
50380,-1,-1
50381,147544,26836
50382,-1,-1
50383,-1,-1
50384,324215,6997
50385,-1,-1
50386,-1,-1
50387,-1,-1
50388,-1,-1
50389,240955,36603
50390,-1,-1
50391,-1,-1
50392,-1,-1
50393,268394,27988
50394,-1,-1
50395,-1,-1
50396,-1,-1
50397,-1,-1
50398,-1,-1
50399,336186,26658
50400,-1,-1
50401,-1,-1
50402,-1,-1
50403,-1,-1
50404,-1,-1
50405,177976,24638
50406,-1,-1
50407,-1,-1
50408,-1,-1
50409,298438,8286
50410,-1,-1
50411,318030,11225
50412,-1,-1
50413,-1,-1
50414,-1,-1
50415,-1,-1
50416,-1,-1
50417,208215,17314
50418,371926,14004
50419,-1,-1
50420,195704,8324
50421,-1,-1
50422,240278,39983
50423,-1,-1
50424,-1,-1
50425,251229,30751
50426,192405,33837
50427,-1,-1
50428,-1,-1
50429,-1,-1
50430,247704,16624
50431,-1,-1
50432,294608,40415
50433,345685,2299
50434,-1,-1
50435,145747,16435
50436,-1,-1
50437,-1,-1
50438,-1,-1
50439,-1,-1
50440,-1,-1
50441,-1,-1
50442,-1,-1
50443,-1,-1
50444,266079,9686
50445,-1,-1
50446,-1,-1
50447,271521,38829
50448,-1,-1
50449,197284,40099
50450,-1,-1
50451,-1,-1
50452,-1,-1
50453,-1,-1
50454,-1,-1
50455,155469,9931
50456,-1,-1
50457,-1,-1
50458,-1,-1
50459,179879,24086
50460,-1,-1
50461,144391,2206
50462,211915,16081
50463,334976,25132
50464,-1,-1
50465,-1,-1
50466,-1,-1
50467,55214,7536
50468,-1,-1
50469,7997,8796
50470,171669,14022
50471,-1,-1
50472,-1,-1
50473,-1,-1
50474,161894,11474
50475,-1,-1
50476,-1,-1
50477,17327,40725
50478,55471,39719
50479,234211,1534
50480,-1,-1
50481,-1,-1
50482,-1,-1
50483,232553,40691
50484,-1,-1
50485,-1,-1
50486,-1,-1
50487,41050,27859
50488,-1,-1
50489,-1,-1
50490,350878,15518
50491,-1,-1
50492,17953,35956
50493,-1,-1
50494,-1,-1
50495,-1,-1
50496,-1,-1
50497,366447,5454
50498,-1,-1
50499,365305,39102
50500,-1,-1
50501,-1,-1
50502,346566,23229
50503,-1,-1
50504,-1,-1
50505,-1,-1
50506,-1,-1
50507,-1,-1
50508,353868,35843
50509,-1,-1
50510,-1,-1
50511,-1,-1
50512,30151,9498
50513,-1,-1
50514,-1,-1
50515,302235,9405
50516,-1,-1
50517,-1,-1
50518,-1,-1
50519,-1,-1
50520,-1,-1
50521,337091,18233
50522,-1,-1
50523,-1,-1
50524,-1,-1
50525,-1,-1
50526,-1,-1
50527,-1,-1
50528,-1,-1
50529,-1,-1
50530,281041,12654
50531,-1,-1
50532,55804,30160
50533,-1,-1
50534,-1,-1
50535,-1,-1
50536,168583,37345
50537,346598,37940
50538,-1,-1
50539,-1,-1
50540,-1,-1
50541,-1,-1
50542,-1,-1
50543,296130,33669
50544,-1,-1
50545,-1,-1
50546,-1,-1
50547,12639,29704
50548,-1,-1
50549,361154,16962
50550,279210,37249
50551,-1,-1
50552,-1,-1
50553,269046,36752
50554,-1,-1
50555,-1,-1
50556,-1,-1
50557,10962,19139
50558,156319,8407
50559,-1,-1
50560,-1,-1
50561,-1,-1
50562,-1,-1
50563,279096,40662
50564,-1,-1
50565,-1,-1
50566,259027,39009
50567,-1,-1
50568,-1,-1
50569,116021,1158
50570,3758,7186
50571,-1,-1
50572,-1,-1
50573,-1,-1
50574,-1,-1
50575,166074,38670
50576,-1,-1
50577,-1,-1
50578,-1,-1
50579,-1,-1
50580,-1,-1
50581,-1,-1
50582,-1,-1
50583,226272,40517
50584,-1,-1
50585,-1,-1
50586,-1,-1
50587,278731,21237
50588,108862,36223
50589,195768,28915
50590,-1,-1
50591,-1,-1
50592,71878,31898
50593,-1,-1
50594,42229,13554
50595,-1,-1
50596,-1,-1
50597,-1,-1
50598,-1,-1
50599,-1,-1
50600,179405,21674
50601,216503,23879
50602,-1,-1
50603,364789,31942
50604,-1,-1
50605,209092,13648
50606,-1,-1
50607,-1,-1
50608,-1,-1
50609,49539,17821
50610,-1,-1
50611,-1,-1
50612,151386,40398
50613,-1,-1
50614,-1,-1
50615,250227,2879
50616,-1,-1
50617,-1,-1
50618,-1,-1
50619,211207,32323
50620,-1,-1
50621,360707,30195
50622,61898,1673
50623,-1,-1
50624,-1,-1
50625,-1,-1
50626,3343,34448
50627,-1,-1
50628,-1,-1
50629,153176,13777
50630,268360,40122
50631,344850,16624
50632,-1,-1
50633,196951,40707
50634,-1,-1
50635,360477,19299
50636,364973,34957
50637,-1,-1
50638,-1,-1
50639,-1,-1
50640,-1,-1
50641,230636,12123
50642,49078,1850
50643,-1,-1
50644,307952,4112
50645,-1,-1
50646,-1,-1
50647,309866,28270
50648,-1,-1
50649,289309,23656
50650,302912,2266
50651,146987,28025
50652,-1,-1
50653,-1,-1
50654,-1,-1
50655,-1,-1
50656,-1,-1
50657,-1,-1
50658,-1,-1
50659,43741,24937
50660,-1,-1
50661,-1,-1
50662,-1,-1
50663,-1,-1
50664,170282,40309
50665,-1,-1
50666,-1,-1
50667,-1,-1
50668,-1,-1
50669,189343,40449
50670,236962,35604
50671,207142,24910
50672,-1,-1
50673,-1,-1
50674,-1,-1
50675,-1,-1
50676,-1,-1
50677,220670,40027
50678,33942,39837
50679,-1,-1
50680,-1,-1
50681,-1,-1
50682,245067,39398
50683,-1,-1
50684,-1,-1
50685,17045,31650
50686,-1,-1
50687,160741,12896
50688,303359,5885
50689,-1,-1
50690,-1,-1
50691,-1,-1
50692,-1,-1
50693,13807,7304
50694,341792,9331
50695,-1,-1
50696,197388,8335
50697,-1,-1
